id,timestamp,target
DE,2017-10-18 07:00:00+00:00,256
DE,2017-10-18 08:00:00+00:00,274
DE,2017-10-18 09:00:00+00:00,247
DE,2017-10-18 10:00:00+00:00,240
DE,2017-10-18 11:00:00+00:00,267
DE,2017-10-18 12:00:00+00:00,255
DE,2017-10-18 13:00:00+00:00,277
DE,2017-10-18 14:00:00+00:00,317
DE,2017-10-18 15:00:00+00:00,362
DE,2017-10-18 16:00:00+00:00,423
DE,2017-10-18 17:00:00+00:00,443
DE,2017-10-18 18:00:00+00:00,477
DE,2017-10-18 19:00:00+00:00,437
DE,2017-10-18 20:00:00+00:00,415
DE,2017-10-18 21:00:00+00:00,396
DE,2017-10-18 22:00:00+00:00,367
DE,2017-10-18 23:00:00+00:00,357
DE,2017-10-19 00:00:00+00:00,336
DE,2017-10-19 01:00:00+00:00,338
DE,2017-10-19 02:00:00+00:00,334
DE,2017-10-19 03:00:00+00:00,285
DE,2017-10-19 04:00:00+00:00,278
DE,2017-10-19 05:00:00+00:00,293
DE,2017-10-19 06:00:00+00:00,272
DE,2017-10-19 07:00:00+00:00,219
DE,2017-10-19 08:00:00+00:00,159
DE,2017-10-19 09:00:00+00:00,91
DE,2017-10-19 10:00:00+00:00,43
DE,2017-10-19 11:00:00+00:00,42
DE,2017-10-19 12:00:00+00:00,47
DE,2017-10-19 13:00:00+00:00,57
DE,2017-10-19 14:00:00+00:00,55
DE,2017-10-19 15:00:00+00:00,66
DE,2017-10-19 16:00:00+00:00,75
DE,2017-10-19 17:00:00+00:00,74
DE,2017-10-19 18:00:00+00:00,67
DE,2017-10-19 19:00:00+00:00,41
DE,2017-10-19 20:00:00+00:00,23
DE,2017-10-19 21:00:00+00:00,17
DE,2017-10-19 22:00:00+00:00,20
DE,2017-10-19 23:00:00+00:00,36
